#{"t_start": 1762127389.5289655, "env_id": "None"}
r,l,t
643.262988,746,2162.48004
571.987141,534,2171.092933
706.208385,700,2177.192985
603.764498,643,2182.417778
616.748395,611,2194.334997
451.708653,471,2204.716562
661.314908,579,2215.948021
468.891918,659,2219.043826
856.182598,738,2222.354661
784.845139,960,2226.176564
558.395831,562,2228.701388
596.112169,583,2231.309054
612.639491,601,2237.766433
671.687928,679,2240.820919
586.335732,543,2243.237617
404.944211,510,2245.679577
571.54077,593,2248.401996
627.476561,596,2250.985405
530.3841,550,2253.677409
646.859668,795,2260.792735
725.068966,742,2263.804289
634.132925,697,2267.28351
981.273118,1028,2271.422107
672.479304,596,2274.268488
708.887351,731,2277.404245
464.132467,663,2284.235459
1230.496621,1442,2289.493821
628.061397,804,2292.690395
365.736098,590,2295.106843
628.015038,550,2297.601454
716.780707,853,2304.800724
378.67761,812,2308.166474
654.461321,812,2311.913423
508.09248,787,2314.822416
733.161907,793,2318.513134
763.036138,708,2325.507618
882.822836,756,2329.308696
959.213129,1021,2334.725162
687.598347,757,2338.126445
632.665229,480,2340.473846
642.422298,673,2347.396395
645.788471,611,2350.264784
1050.800943,921,2353.857618
778.200172,662,2356.817331
526.845018,521,2359.367741
625.5771,575,2362.183281
866.402679,1024,2370.142348
483.783034,788,2373.313986
645.057487,761,2376.945323
488.151376,471,2379.456917
739.070417,699,2382.532993
743.104324,950,2386.337443
582.532886,570,2393.072751
647.254424,753,2396.083784
632.310267,766,2399.283137
645.691608,806,2403.004117
770.449821,810,2406.232446
578.662405,582,2411.149298
366.249448,583,2413.056914
845.294622,740,2415.240858
507.039092,443,2417.471013
890.191545,743,2419.633248
682.318913,713,2421.98539
877.49969,753,2426.938986
623.806539,729,2430.218217
499.84906,604,2433.197701
881.828346,820,2435.873203
630.639915,552,2437.593365
588.331036,530,2439.348801
438.790735,560,2441.302078
547.40956,842,2446.573933
622.11833,611,2449.043693
594.362114,562,2451.258015
744.553594,822,2453.781992
558.246802,589,2456.0333
625.575893,632,2458.205569
547.087092,583,2462.833639
802.835967,819,2465.134161
708.723927,669,2467.009522
605.088894,777,2469.431614
729.442795,697,2471.648668
566.707171,637,2473.459907
709.786067,905,2479.042438
481.635289,582,2481.198282
799.069863,1121,2484.389278
880.138741,914,2486.599473
906.648548,836,2492.15009
734.225555,1075,2495.674403
525.218918,521,2497.449998
703.541574,571,2499.25489
521.427545,682,2502.180641
999.038035,800,2506.551851
509.766139,577,2513.419509
579.195746,714,2517.409595
797.201694,713,2520.181742
484.6204,533,2522.922637
493.952737,557,2525.122924
578.889863,519,2526.948109
698.389292,730,2529.218355
665.947501,560,2534.250797
645.479391,597,2536.643122
609.368377,659,2538.71331
862.127577,978,2542.259907
833.086038,932,2545.577831
720.852792,652,2551.3643
406.971979,672,2554.615404
592.521751,851,2557.342378
467.192527,773,2559.27337
1086.066052,810,2561.637685
558.861002,644,2564.036308
623.934999,549,2568.609421
716.956392,620,2570.62613
651.568879,547,2572.783916
740.39062,729,2575.573426
482.607598,736,2577.924093
866.552746,736,2580.276676
521.863436,541,2585.156991
719.841424,930,2589.263163
699.230302,562,2591.434112
638.214224,929,2594.467475
904.763972,832,2596.882718
977.9003,1011,2602.928412
655.233865,795,2605.489351
535.11195,544,2607.749723
864.223735,888,2610.248444
578.42514,603,2612.387925
567.860312,845,2615.041039
1030.928971,816,2620.298709
623.347903,663,2622.200835
503.745544,748,2624.783319
540.795608,466,2626.610138
673.803254,642,2629.514703
1051.141816,809,2632.489941
527.69898,688,2638.206435
573.796539,785,2641.904696
568.93143,603,2644.934922
702.944727,718,2647.340907
652.982257,665,2649.547318
452.479449,676,2651.843027
401.382639,475,2656.647034
536.478288,808,2659.149853
425.142125,717,2661.487805
500.327364,548,2663.768654
835.115654,841,2666.491921
476.547373,697,2669.458286
721.140518,774,2675.149991
534.207336,514,2676.873259
1160.373575,1002,2680.322923
878.878914,749,2682.676329
902.905222,617,2684.641328
618.867999,573,2689.156486
441.576975,558,2691.158539
579.116582,482,2693.052971
584.001846,549,2694.874454
719.91992,924,2697.508529
515.025443,659,2699.646154
732.742461,708,2701.798767
637.743055,743,2707.714653
578.170905,627,2710.3224
731.206451,608,2712.264647
639.470376,703,2714.769495
563.019081,596,2716.981554
647.625419,661,2719.099415
708.910161,683,2724.289256
711.850643,756,2727.014369
582.761752,714,2729.077538
636.246217,657,2731.192257
551.774917,583,2733.310884
787.890493,1015,2739.229405
622.716612,593,2741.271368
826.486469,949,2744.020627
544.759936,726,2746.093215
537.960615,863,2748.796439
662.584817,767,2751.712376
517.546455,750,2757.087186
621.727451,623,2758.948646
771.612615,619,2760.763567
533.844012,604,2762.729524
810.666221,1004,2765.682952
561.571933,684,2771.564307
568.252779,705,2773.842443
523.576845,655,2775.91685
642.097806,842,2778.675503
943.348859,577,2781.180513
789.766862,770,2783.686587
1068.556327,856,2788.806828
700.618777,883,2791.439958
631.553846,500,2793.144504
683.764025,804,2795.356148
505.045418,564,2797.192082
524.426845,607,2799.361571
626.596674,613,2804.721992
708.395227,700,2807.198282
963.214211,965,2810.29459
615.810272,483,2812.830851
744.180598,748,2815.528256
1033.251793,1199,2822.185768
716.451029,737,2824.240616
861.709207,1026,2827.021269
922.742498,1060,2830.466194
747.373821,895,2833.321223
1070.784094,933,2839.042374
1137.222318,1585,2843.428372
561.368714,608,2845.499964
1384.635005,1432,2852.484402
959.87625,1108,2855.496463
794.327926,1014,2858.282671
834.129424,901,2860.787047
581.395681,700,2863.362176
525.421916,700,2868.515581
1184.568504,1065,2871.174023
551.732698,720,2873.827809
556.627924,688,2876.140708
525.958432,564,2878.589832
683.097414,861,2884.275907
569.918217,537,2885.916171
476.590343,640,2887.88771
605.160751,771,2890.156489
764.842155,813,2892.757023
350.609462,566,2894.544799
383.121078,653,2899.389863
660.307955,875,2901.86566
654.149084,764,2904.609478
465.298536,831,2906.985673
579.067193,997,2909.725658
524.643807,502,2914.622902
623.953307,853,2917.011041
364.595473,684,2919.249534
494.932304,604,2922.053814
437.942777,580,2924.330967
747.251321,565,2926.277982
733.794307,846,2932.348255
640.143777,849,2935.160866
1382.616172,1971,2939.71213
1151.388426,1012,2942.737708
546.242357,850,2947.786054
479.848326,617,2949.688901
434.553107,648,2952.156516
548.618394,751,2955.966464
656.321292,1164,2959.270588
481.912238,613,2964.332335
813.029761,702,2966.366699
443.859788,671,2968.470632
543.940865,580,2970.432577
737.444609,1043,2973.359066
483.299083,531,2975.034416
753.66975,782,2980.504597
554.599603,714,2982.650937
681.960264,737,2984.923169
848.421165,1135,2988.373379
563.636618,688,2990.417576
428.568243,634,2995.569906
217.428322,514,2997.221734
782.17925,985,3000.154656
652.468737,715,3002.173412
728.697905,680,3004.414778
909.555571,832,3009.63594
392.362859,614,3011.85613
635.930346,857,3014.647457
465.972126,721,3016.962803
763.749374,924,3019.716824
954.610662,1278,3026.492552
758.634727,821,3028.923074
624.948575,885,3031.423754
530.7727,711,3033.8555
693.64424,766,3036.36589
552.942277,678,3041.89392
1028.491909,1254,3045.592476
710.878491,915,3048.024088
672.072438,911,3050.689685
548.070505,696,3053.605898
772.63758,864,3060.217645
435.863647,625,3062.124672
605.053228,633,3064.125584
604.483378,514,3065.922251
553.493792,641,3068.137283
741.731492,832,3070.267008
687.435028,703,3075.500125
826.548193,884,3078.60877
481.769409,816,3080.957878
642.339113,723,3082.93833
393.728688,604,3085.237812
430.036405,791,3090.480023
912.933298,908,3093.189059
431.443483,669,3095.073673
485.222388,510,3096.595727
548.874736,855,3099.64116
540.729724,626,3101.313597
601.366778,841,3106.81057
593.857079,896,3109.708937
577.518182,779,3112.196134
449.704142,730,3115.361442
718.650846,707,3117.728222
750.733089,945,3123.740884
503.032619,718,3125.850588
1016.344014,1021,3128.707156
1120.704625,1087,3131.535323
337.387244,634,3133.758268
555.916816,621,3139.091046
1040.281421,995,3142.127744
627.256396,1276,3149.330735
681.276518,832,3152.73906
598.013632,743,3159.524778
705.531071,878,3162.646435
851.731062,1064,3165.933415
753.357982,936,3168.172403
666.801315,879,3170.712164
583.4136,785,3176.639517
915.606382,880,3179.367156
812.883983,649,3181.420484
685.067163,1080,3184.710356
587.948501,571,3186.158449
438.848591,572,3190.947511
1311.713723,1489,3194.746557
617.855977,542,3196.739256
671.112367,652,3198.703432
476.665914,603,3200.728566
686.188243,1206,3207.170913
361.641212,494,3208.758062
579.985453,830,3210.594577
838.199505,1236,3214.115436
595.189217,738,3219.15268
560.222949,1027,3222.822054
622.244142,957,3227.067528
1557.208204,1540,3232.924803
593.168887,841,3240.165231
436.705348,846,3242.892141
