#{"t_start": 1761663077.470182, "env_id": "None"}
r,l,t
11.279714,2275,3013.473068
-58.102,1290,3022.410111
20.439381,2700,3026.631707
3.089667,2700,3030.676064
63.147333,867,3032.427109
77.454667,1432,3035.963914
-90.41,1786,3050.275913
77.989333,1073,3052.891168
-7.509333,2700,3057.145434
-90.958333,1141,3059.555936
-19.738333,1466,3067.529534
58.586667,1014,3069.60898
57.704667,1078,3071.545482
-48.386,904,3073.327815
73.444333,414,3074.391132
-133.958476,1860,3078.267791
63.578524,417,3079.55504
-91.572381,2632,3087.687035
-42.124333,1499,3090.044004
-48.312,1497,3093.075464
-66.087333,786,3095.332881
69.723333,340,3096.528883
-95.967,862,3098.747268
73.532667,414,3099.80029
-73.681,1126,3101.912303
62.85481,1200,3104.034109
-71.729667,1177,3110.779386
73.071,1061,3112.593953
28.260429,1333,3114.769663
-76.058,1316,3116.927699
-94.303667,1093,3118.816159
-134.966333,1947,3121.103526
-39.584,1647,3128.18914
72.758667,1570,3130.586498
63.917333,340,3131.458396
-110.846667,2079,3133.873216
118.339,514,3135.086259
-69.186952,1345,3137.166514
62.540143,1821,3144.609768
48.365333,1322,3147.038942
32.491333,1623,3149.600142
67.726905,1313,3151.687042
102.095619,1252,3153.753231
-119.250857,2700,3161.510745
-54.320571,1578,3163.949043
67.520048,970,3165.785299
31.563714,2106,3168.995862
53.253667,952,3170.735415
103.449,414,3171.691999
-96.338333,1404,3178.554806
37.65,1284,3180.713958
87.197333,1601,3183.154038
82.596,1443,3185.417355
68.625286,413,3186.342305
82.21119,1940,3189.242545
62.761524,1204,3195.715182
73.55,340,3196.687268
108.547,340,3197.60288
-68.621333,1578,3200.07582
36.979,1052,3201.851003
76.664333,1747,3204.425993
-37.780667,2700,3207.392601
-93.037,1931,3214.927735
-46.316286,1168,3216.851237
53.456619,1081,3218.704328
-74.603667,1006,3220.182594
-51.969667,1546,3222.622235
10.716333,1979,3230.006223
-78.183667,1546,3232.533568
-22.058429,2700,3236.294266
72.727667,1014,3238.085293
-102.941333,2700,3245.819641
-68.451667,1135,3247.869266
68.572,340,3248.736938
91.563762,2212,3251.841003
-89.313333,1232,3253.489105
73.327143,607,3254.803154
57.69,1090,3256.683284
-63.949333,1322,3262.9532
-17.836,2700,3265.887111
82.891667,1167,3267.881107
-56.14219,1384,3270.460766
-78.642333,1538,3273.153274
-38.822667,1458,3281.934083
-74.415095,1284,3284.462592
-76.422476,1396,3287.092337
73.537667,340,3288.85812
-73.122667,1252,3293.354155
87.957667,987,3295.564497
-49.581333,1288,3297.53827
-45.211238,1623,3304.638053
68.935333,340,3305.605912
-53.268381,1884,3308.315984
73.551,340,3309.154057
64.374667,1081,3311.451232
-77.911667,1242,3316.388662
77.814905,863,3319.139481
-91.349,1446,3323.811472
-88.914857,1724,3340.729265
-11.355286,1918,3346.247002
-66.38219,1228,3350.082628
57.93,1005,3353.326098
73.468667,414,3354.909752
73.586333,694,3357.477472
-84.478,1109,3360.927415
73.61,340,3362.439261
62.438,1054,3377.850597
-83.734048,1617,3383.189039
-65.452,864,3386.046199
-93.18281,1508,3390.364186
-94.322143,1552,3394.76053
-70.644762,2685,3411.460024
17.410048,1540,3415.931708
-51.581333,1087,3419.60829
-62.993,1225,3424.576279
-40.25481,2022,3431.502246
108.125429,912,3434.690678
48.767,1212,3442.796719
93.555667,340,3443.73038
97.083857,1253,3445.897758
7.488333,1416,3448.087949
111.910571,2084,3451.044564
63.563619,410,3451.912917
73.537333,340,3452.820959
-73.881095,1084,3454.81338
67.530667,1098,3461.666993
78.533333,340,3462.570067
-38.725667,1820,3465.318143
-106.678667,1601,3467.64704
78.851905,1427,3469.87583
-58.576,1196,3471.84263
-78.477667,763,3473.051629
63.282333,752,3479.222369
31.59619,1936,3482.08342
57.646,1328,3484.19915
62.316,1544,3486.56156
-93.119667,1435,3489.057816
-57.104381,1686,3504.79462
-81.587,1230,3509.742052
-48.818095,1674,3514.071498
88.786667,414,3515.531755
-27.467667,1934,3521.042619
-76.087333,1153,3524.487959
66.307238,2027,3533.818931
52.593,1046,3535.895292
-58.947667,938,3537.824406
93.972333,724,3539.487888
57.503,1286,3541.771957
-80.682905,911,3543.57794
52.332667,1028,3545.709361
43.651,627,3547.555906
-73.45681,1533,3555.063398
-43.277095,1256,3557.125936
37.749,1293,3559.174046
73.539667,340,3560.034962
56.95519,1827,3562.706287
-94.405667,965,3564.434741
58.522762,419,3565.408159
71.334238,1599,3573.553324
68.057143,1007,3577.119361
-71.017,1212,3581.239011
-93.621333,1592,3585.779778
42.722,1302,3588.814332
69.539,733,3590.752592
73.547,340,3591.947911
57.587,1354,3594.877428
-76.672667,1399,3601.982766
-104.765333,1577,3603.910183
78.462333,414,3604.791212
-7.149,1499,3607.062234
-79.641333,1732,3609.539191
-86.635333,1088,3611.250441
66.876,1610,3618.222823
-38.730667,1307,3620.19803
54.041667,971,3621.853405
54.712667,986,3623.485427
-53.214667,1397,3625.599153
48.055,1289,3627.592237
-95.035095,2341,3635.234089
67.031905,1762,3637.739865
81.908476,2084,3640.560558
82.473524,1444,3642.74484
73.53,340,3643.609251
78.557333,340,3644.514511
71.705667,2187,3652.024702
47.509333,1501,3654.270862
98.814,414,3655.159947
76.561429,2096,3658.073418
-67.179429,1634,3660.428202
73.482667,414,3661.312346
-69.817667,1657,3667.817386
-47.487667,871,3669.401446
88.58019,1133,3671.689694
-79.252667,989,3673.38844
-59.50181,1860,3676.380104
-88.80319,1343,3678.710304
-74.637667,1918,3686.338732
-58.663333,1062,3688.204987
83.299,1226,3690.278594
-64.165381,2295,3693.712814
-65.997,754,3695.244774
87.508667,1211,3697.289554
-74.704667,979,3703.826167
-49.017667,1222,3706.045363
48.683667,909,3707.707971
48.356,798,3709.280639
22.486571,1094,3711.115053
68.474667,712,3712.540419
-31.336333,1408,3714.779191
-81.248,1392,3717.002548
-68.338667,1478,3723.940829
-73.945714,1566,3726.324928
76.616667,1960,3729.211442
-59.158333,889,3730.90995
-65.623333,765,3732.42645
64.279667,414,3733.360771
57.790667,1245,3735.409247
-73.22481,1515,3742.467067
-23.811952,2700,3745.397964
73.095667,1248,3747.368181
-45.154333,1724,3749.459454
73.551,340,3750.370331
-108.53,1678,3757.9654
-64.421619,1124,3759.802004
71.741048,1930,3762.919281
53.256,1079,3765.041855
63.109667,992,3766.817802
66.73781,1909,3769.635365
-80.917667,972,3776.096362
-67.607333,943,3777.819685
-79.237095,1728,3780.447722
-47.718333,970,3782.216084
63.438333,704,3783.64433
73.068667,340,3784.512254
-49.971333,1744,3787.192308
-76.876667,1213,3793.793144
53.275571,817,3795.441039
-76.208333,977,3797.24058
-39.038,977,3799.056764
-72.976333,1207,3801.128539
62.252667,1426,3803.339844
87.481667,1444,3805.669716
47.650667,1047,3812.462973
73.540667,340,3813.489569
-73.995333,1172,3815.921424
-119.839286,2169,3819.16134
-61.322762,1345,3821.282831
63.846667,414,3822.18896
52.594667,1438,3824.519407
-84.778381,2532,3832.672108
57.806,847,3834.243361
67.354333,1814,3836.942547
-84.162667,1589,3839.374296
48.068667,789,3840.967479
66.430333,1113,3842.922982
53.765095,1418,3849.999368
-49.525286,2145,3853.162585
91.689857,1929,3856.038557
-56.315381,1520,3858.020849
64.432762,340,3858.912746
83.60919,417,3859.898543
-94.047333,1917,3867.525405
82.753,1206,3869.575113
58.801667,414,3870.541535
-75.178333,628,3871.976288
132.408667,1231,3874.079174
54.007667,416,3875.018858
72.828,966,3876.75901
-44.553,2264,3884.848442
52.795,1306,3887.124357
-27.45881,2517,3889.941636
-103.540333,1435,3892.174357
97.221762,1854,3894.948602
73.483333,414,3895.904429
-53.135667,1200,3902.964373
88.492667,414,3903.957999
68.815333,340,3904.880439
-70.597333,1133,3906.957656
107.742143,1321,3909.087626
76.762905,1945,3912.003176
68.95319,413,3912.9502
52.387333,1418,3915.295807
68.108333,825,3921.639366
58.257,919,3923.300565
73.566667,340,3924.142437
41.89619,1824,3926.808582
-69.957048,2228,3929.900664
73.071619,1054,3931.721999
59.835333,1078,3933.700044
-74.062667,618,3939.571974
67.13,1263,3941.73727
77.469905,1818,3944.517403
-59.788333,1577,3947.008072
-18.420333,2185,3950.049157
-57.95681,1086,3956.551831
42.662333,1288,3958.776195
-63.742143,1458,3961.024579
22.072667,1584,3963.481919
97.448333,1166,3965.535046
58.937333,414,3966.459995
12.438667,1408,3968.764824
-23.070333,1904,3976.139891
32.741,1403,3978.346838
-103.761333,809,3979.891622
126.781238,2105,3982.912214
-69.995,2569,3990.948845
62.609429,1037,3992.892821
-46.460667,1320,3994.974999
102.181333,1638,3997.433105
-64.192286,1848,4000.166567
-88.731381,1728,4003.336188
73.638524,417,4008.969104
93.562619,410,4010.036785
83.99,340,4010.964617
58.513333,911,4012.688386
52.48681,1202,4014.689313
-49.205095,1699,4017.265153
-99.164667,2058,4020.282353
52.851,1253,4022.31864
78.281667,787,4028.755893
-92.437381,1497,4031.273702
-134.538333,1480,4033.725614
107.743333,1009,4035.571989
-47.516667,653,4037.20451
-70.526,872,4039.54044
-33.902762,1342,4041.964596
-66.982667,962,4048.137748
12.838286,1605,4050.624234
13.002333,1163,4052.622381
-64.29481,1138,4054.51328
-61.001,1159,4056.437935
42.152333,1260,4058.38738
27.51381,1548,4065.258956
66.677476,1655,4067.848172
87.173429,1746,4070.444032
38.322333,1862,4073.129785
73.139333,414,4074.023568
37.827048,795,4075.600384
-71.263,2420,4082.724533
-37.26219,2056,4085.562599
41.344476,2085,4088.502924
78.511524,428,4089.410972
27.534667,1462,4091.71049
73.516333,340,4092.55996
