#{"t_start": 1761617022.1620889, "env_id": "None"}
r,l,t
3385.508415,340,487.450921
-10160.401401,414,488.488008
-13903.382961,1320,490.559623
-8823.792278,414,491.479815
3542.033046,340,492.362974
-7781.497692,1790,494.905639
-10867.600584,1598,497.332339
3404.921711,414,498.294534
-7903.026293,1849,504.250679
-4067.559118,1488,506.567608
-1564.739749,1336,508.656671
-9992.317683,770,510.126482
-10122.092662,942,511.788929
3524.349386,340,512.683751
-9720.238257,414,513.669635
-4618.684255,1279,515.370895
-16997.072114,1307,517.307519
1977.293715,413,521.500524
3271.398076,340,522.429231
-5557.303329,1745,525.038015
-25317.744297,2175,527.487552
2336.58297,414,528.381965
3565.07568,340,529.263798
-2199.963389,414,530.229926
1310.26409,1338,532.318798
3336.558198,340,533.183137
-7350.26087,414,534.127453
-671.768419,960,538.988002
-1566.829336,1351,541.11079
-4114.936638,420,542.026453
3545.959867,340,542.91007
3532.6701,340,543.801022
3100.449549,340,544.70004
-6996.872194,999,546.431512
-12484.892238,1145,548.401163
-1159.932959,1160,550.244866
2056.704582,414,551.156119
2745.469767,428,552.10231
-10062.253786,1534,557.785452
-1458.353835,1075,559.732481
3917.074962,340,560.604476
3622.637857,340,561.426409
-12003.843371,2432,564.133834
-14285.33016,2595,566.928231
3627.869509,340,570.928325
-22188.081384,2458,574.215574
-4655.650484,1573,576.143974
4066.411625,340,577.003799
-13288.338938,1916,579.75022
1077.194904,834,581.251858
-1796.634344,414,582.188112
-14500.461495,1152,587.354068
2808.029013,340,588.257316
2843.743925,417,589.215753
3510.986389,340,590.106902
-3953.739422,1339,592.141274
-3412.346518,1664,594.56542
-794.646815,414,595.468352
2364.702071,340,596.353963
652.413682,340,597.229186
3245.377938,340,598.119536
223.284052,340,599.005177
290.667624,340,599.896927
-7884.765654,414,600.857683
3641.196783,340,601.734699
741.78657,340,602.649363
-24588.106234,1806,608.575229
732.525061,425,609.500607
-5411.426382,1449,611.43161
-11730.849603,414,612.345017
1479.331554,444,613.385582
3051.375645,340,614.255207
89.135801,340,615.118048
2972.460511,340,615.995657
3420.00662,340,616.898335
3395.380779,422,617.893966
1981.278204,340,618.796339
-814.570401,1610,624.473222
1453.131019,423,625.494192
-3433.459344,2017,627.8152
-6716.607305,441,628.766943
3292.299437,340,629.643317
1704.433227,414,630.746542
-10557.771666,2128,633.481244
-13842.784216,1773,636.145148
816.482274,340,637.020382
-13008.410973,414,641.17019
-2149.751241,1713,643.748029
-7283.304249,414,644.648925
1781.976315,340,645.534981
3536.176082,349,646.44371
-6139.779294,1206,648.113816
3249.608682,425,649.015814
2022.682858,414,649.940741
