#{"t_start": 1761614047.041809, "env_id": "None"}
r,l,t
-6620.384712,414,529.725877
2877.729375,434,530.647198
-11334.552354,414,531.559521
-9624.38823,412,532.488486
3205.285134,340,536.737528
2040.492579,340,537.650262
-990.464903,414,538.593528
2446.083704,414,539.537326
3454.184633,340,540.43174
-6363.545212,414,541.384125
3568.391401,340,542.203069
2265.336632,340,543.070706
-8836.059534,417,544.019433
3182.633006,340,544.895943
-8807.776155,452,545.880342
-2115.547277,414,546.817693
-3556.810749,414,547.753123
429.282078,340,548.629679
3314.793599,340,549.529989
177.83142,426,550.532992
-12951.833003,426,551.507153
3581.128148,340,552.389776
-957.187854,414,553.337928
3068.38276,340,554.220046
-5473.009206,419,555.170745
2739.592817,417,559.27323
-8750.43686,414,560.225267
-7403.282234,420,561.161826
-528.521799,425,562.119114
-8967.760042,414,563.092738
-3215.086222,414,564.018861
-608.324635,414,564.95498
-5873.794996,340,565.85233
-1058.013261,414,566.880384
-14004.863157,1835,569.018524
-560.950892,340,569.882601
1469.546173,340,570.754328
3448.994337,340,571.617733
3364.925764,340,572.501677
-1541.270722,414,573.45189
3394.935454,340,574.329341
3859.574401,369,575.244451
2999.154136,340,579.222081
-8796.017123,414,580.195051
2288.661056,413,581.13247
-9573.486689,340,582.017785
612.099399,414,582.959759
-1818.683915,412,583.894853
-7165.920389,418,584.846776
-5203.319539,414,585.785865
-25397.602173,2700,588.598188
3817.442573,425,589.489542
-12239.462725,340,590.346272
-452.980803,340,591.186866
-1166.496086,414,592.105105
3833.250125,340,592.98342
-14083.198412,2700,599.051493
-2857.402357,426,599.914726
3185.195171,340,600.76267
3268.934333,340,601.640003
-718.629808,425,602.597716
-8807.636278,340,603.484994
-8996.709342,414,604.430567
2052.4978,340,605.339556
-7043.556949,414,606.301066
950.819367,340,607.159135
-8553.481665,414,608.089636
3442.534573,340,608.954269
-32398.330269,800,610.272774
3493.473901,340,611.141068
2571.351066,340,612.029904
-9740.718277,420,616.129916
1763.653858,411,617.148559
2952.430395,426,618.130338
170.453654,411,619.076588
3570.949152,340,619.970917
-6718.841053,340,620.831125
-1152.280458,416,621.781406
-1480.3855,340,622.661987
-5547.838036,419,623.595843
-2747.428979,415,624.533106
3274.839502,423,625.475915
-7571.319752,414,626.387819
-4360.413842,1576,628.507075
2623.530851,340,629.41174
-9050.574366,414,630.363657
-25716.614176,1175,631.975468
-801.882269,414,636.131848
-10012.232453,414,637.114866
3711.21164,340,637.973046
-30327.743036,936,639.374441
-9129.608614,340,640.23472
-345.198466,340,641.111594
-527.365231,340,642.005769
-9422.714622,340,642.897987
-2478.89228,340,643.780116
-6280.210327,340,644.665947
3293.786408,340,645.557649
-10783.796125,414,646.506505
-8304.700421,340,647.387455
2850.871644,340,648.283976
-7757.146413,425,649.237573
-8805.123825,414,650.158278
-7460.94829,414,651.054003
-8017.845183,414,651.983575
3180.309965,340,652.857544
-5591.599577,414,653.835949
2333.537365,414,658.05979
3911.892781,414,659.032337
-11676.044824,414,659.967736
-691.45604,340,660.847512
1684.271515,340,661.66639
2896.967036,340,662.537629
-15000.888441,414,663.463424
-10050.155542,425,664.410924
1721.86512,340,665.279988
-10728.6211,443,666.26202
3456.056486,340,667.167111
-132.068184,340,668.052672
1200.502316,414,669.016387
-10488.465391,414,669.962929
171.497623,340,670.845191
2384.162916,414,671.806147
3857.283246,340,672.748349
-6630.643577,414,673.712974
737.34342,414,674.646588
-27963.78234,1675,679.884043
-5023.265655,416,680.842709
3843.543035,340,681.739774
-6126.005725,414,682.700107
2182.582171,340,683.597143
-22140.011747,1788,685.71672
-4780.49663,419,686.639629
3817.801966,340,687.5359
-16179.671525,414,688.513812
3446.352997,340,689.393646
3143.210425,414,690.31522
1539.537348,340,691.178189
2782.604229,340,692.096774
3627.896918,340,692.961029
-6691.521108,422,693.880088
422.289237,340,694.713714
2443.158925,340,695.589166
-6065.765911,425,699.784344
3545.821386,340,700.816836
-8476.02641,409,701.824377
-4087.353252,410,702.801193
2627.322638,414,703.758779
3472.234994,340,704.652647
2876.706721,340,705.533047
-6437.744608,430,706.473797
3302.763227,426,707.402312
-2086.972696,414,708.35618
-5073.835148,414,709.273863
3473.689365,414,710.186176
-315.056066,414,711.037051
-11362.326165,413,711.949132
2736.908696,414,712.88641
-6989.63103,414,713.854503
-27756.181225,1144,715.389502
151.782003,340,716.239168
-1041.076084,409,720.341547
-28945.185946,1690,722.43471
-5675.278699,425,723.329904
3927.220233,340,724.188502
-12419.702801,425,725.119852
-9965.440521,414,726.054951
-4851.829863,414,727.002677
-5964.608504,340,727.867679
-31708.295305,1590,729.910682
3934.926731,414,730.811634
-6229.805907,420,731.755585
-9898.585825,424,732.696
3126.930439,425,733.655047
3157.241519,455,734.808918
-8344.36444,340,738.919718
-2319.279879,414,739.913892
2663.495786,417,740.861295
-2956.562091,414,741.788811
-8776.371071,1269,743.477007
2296.226617,340,744.294478
2870.176915,340,745.127691
2839.887204,414,746.032686
3337.756531,340,746.84006
2915.675426,340,747.701916
-9476.274071,414,748.684373
-17363.061518,2426,751.318168
-8519.524986,425,752.308037
