#{"t_start": 1761796698.4788873, "env_id": "None"}
r,l,t
-621.579455,423,270.787197
-745.405215,786,271.997839
-1108.544269,785,273.025467
945.882762,340,273.74853
604.063744,449,274.572643
453.784513,340,275.306366
745.9791,340,276.048421
-4071.032791,1455,277.931179
-64.887887,1357,281.531802
-4195.654714,1595,283.560279
1070.808287,434,284.564951
899.030492,425,285.574203
-363.964838,412,286.436767
626.458918,753,287.655255
1552.104996,1421,289.452471
712.784351,1213,290.805066
626.416149,340,291.535148
-528.152759,599,292.647031
-1118.127956,718,295.67947
593.077798,407,296.523746
-2851.061384,1048,297.770801
-4586.21662,1001,299.144102
-804.669786,653,300.231624
-1582.479982,1227,301.537577
1076.820464,340,302.277415
571.940907,709,303.561068
-119.952226,340,304.538648
668.915475,413,306.005481
1385.961902,438,307.061356
-6626.370884,845,308.324176
212.567651,1708,312.820059
-2080.647807,1467,314.425989
-1792.918908,822,315.700047
-2772.178518,1445,317.210151
34.719164,884,318.916304
-2613.313585,1149,320.806289
-379.068403,340,321.837682
-1330.441412,1069,326.744241
762.919779,1172,328.618638
-2716.270752,720,330.204831
-370.908004,419,331.27284
-2361.751557,995,333.08374
441.465758,1447,335.811488
-2523.194287,1695,338.258255
-2545.631636,1054,340.020478
802.900456,840,344.322267
-255.988296,417,345.372751
-904.205087,414,346.343602
988.338607,340,347.266494
598.860318,340,348.24036
1155.30861,506,349.512467
-2085.671348,1018,351.102675
265.975187,914,352.874521
1228.927023,816,354.522581
-1676.807878,662,355.758588
-4288.516192,1089,357.502386
-95.233347,378,358.543439
650.067022,340,359.601558
732.116472,340,360.645514
800.539755,621,364.905358
2694.901758,864,366.915136
-1025.423719,1470,369.089838
-3408.975469,1132,371.031836
299.880233,1407,373.388982
-201.807671,340,374.464642
-821.321046,1651,376.934318
637.395877,340,377.952196
-2235.073365,1260,382.489902
-3378.129053,1096,384.057895
208.132039,340,385.018523
1030.69153,340,385.937453
-2774.392463,795,387.546803
570.381704,340,388.51775
-1715.833729,757,389.833549
2161.947323,719,391.290783
133.113726,414,392.300864
665.517462,711,393.76615
517.03184,2134,398.999669
-778.209186,425,400.274354
-4985.402358,912,402.508374
-55.397514,1757,405.460592
302.016616,414,406.707053
1624.836955,908,408.419679
-1436.018931,843,409.67062
-1010.38151,414,410.441954
-1062.788911,1137,411.913831
-3940.287819,1374,415.495213
-55.011395,942,416.62292
-4297.95299,1186,417.965211
-3613.294033,1017,419.370534
613.581888,340,420.134448
-396.531797,2313,422.196802
-1582.739175,759,423.181611
1163.939162,1144,426.520108
-2048.296379,2055,428.543803
-786.745002,1063,429.998116
-2188.158844,836,431.093048
-61.423531,1123,432.623092
-935.711233,431,433.40879
627.236332,408,434.20751
-1412.421866,436,434.985856
-5522.482677,1527,436.530256
635.949406,1312,440.141336
529.860245,414,440.925493
830.352935,414,441.695642
-94.887315,866,443.023799
551.221176,807,444.103145
-1883.124841,790,445.30319
1184.865399,340,446.041751
-277.678619,425,446.83802
402.015984,340,447.560721
-1899.887835,1091,448.829199
1239.473894,414,449.609759
-1617.783153,792,450.722357
560.775577,340,453.454719
-25.691544,340,454.275823
-1261.634947,425,455.1009
-1464.003666,943,456.449898
-1357.962206,340,457.190387
490.478698,340,457.965569
670.111442,1452,459.510008
1737.532353,833,460.783479
153.951513,340,461.497625
3278.546544,1140,463.010514
1055.370357,426,463.773032
411.924398,978,465.166407
-1346.778652,425,465.946224
1037.108664,340,468.577667
1330.285926,808,469.772341
-788.49835,1078,471.216649
1121.35936,416,472.013361
696.938456,340,472.765763
-2963.640456,1071,474.279191
2301.290154,970,475.65805
-319.13413,756,476.805885
936.618575,1118,478.119914
-108.100516,340,478.847141
1115.432056,340,479.624615
867.428445,875,482.767582
1535.483684,1038,484.251169
-1406.058225,340,484.975149
-224.29727,743,486.167355
29.509158,1184,487.771808
709.075593,340,488.50444
1009.925889,414,489.287645
-787.705198,783,490.581949
-3273.374906,1207,491.965275
-756.532597,1589,493.62299
-3392.550507,1319,496.939591
-3419.967465,796,498.181259
852.398506,801,499.289521
183.975614,425,500.073453
-2452.617936,914,501.205666
-2306.144523,1195,502.510261
-2378.645243,1099,504.062624
